Set,No.,Name,Stage,Type,Rarity,Sale Status
SVI,167,Beach Court,Trainer › Stadium,,Uncommon,$0.10
SVI,168,Crushing Hammer,Trainer › Item,,Common,$0.07
SVI,169,Defiance Band,Trainer › Tool,,Uncommon,$0.23
SVI,170,Electric Generator,Trainer › Item,,Uncommon,$0.11
SVI,171,Energy Retrieval,Trainer › Item,,Common,$0.14
SVI,172,Energy Search,Trainer › Item,,Common,$0.12
SVI,173,Energy Switch,Trainer › Item,,Common,$0.12
SVI,174,Exp. Share,Trainer › Tool,,Uncommon,$0.08
SVI,175,Jacq,Trainer › Supporter,,Uncommon,$0.11
SVI,176,Judge,Trainer › Supporter,,Uncommon,$0.19
SVI,177,Katy,Trainer › Supporter,,Uncommon,$0.03
SVI,178,Mesagoza,Trainer › Stadium,,Uncommon,$0.09
SVI,179,Miriam,Trainer › Supporter,,Uncommon,$0.10
SVI,180,Nemona,Trainer › Supporter,,Common,$0.10
SVI,181,Nest Ball,Trainer › Item,,Uncommon,$0.30
SVI,182,Pal Pad,Trainer › Item,,Common,$0.17
SVI,183,Penny,Trainer › Supporter,,Uncommon,$0.10
SVI,184,Picnic Basket,Trainer › Item,,Uncommon,$0.04
SVI,185,Poké Ball,Trainer › Item,,Common,$0.11
SVI,186,Pokégear 3.0,Trainer › Item,,Common,$0.15
SVI,187,Pokémon Catcher,Trainer › Item,,Common,$0.12
SVI,188,Potion,Trainer › Item,,Common,$0.11
SVI,189,Professor’s Research,Trainer › Supporter,,Rare,$0.14
SVI,190,Professor’s Research,Trainer › Supporter,,Rare,$0.13
SVI,191,Rare Candy,Trainer › Item,,Common,$0.12
SVI,192,Rock Chestplate,Trainer › Tool,,Uncommon,$0.05
SVI,193,Rocky Helmet,Trainer › Tool,,Uncommon,$0.05
SVI,194,Switch,Trainer › Item,,Common,$0.19
SVI,195,Team Star Grunt,Trainer › Supporter,,Uncommon,$0.16
SVI,196,Ultra Ball,Trainer › Item,,Uncommon,$0.17
SVI,197,Vitality Band,Trainer › Tool,,Uncommon,$0.28
SVI,198,Youngster,Trainer › Supporter,,Uncommon,$0.07
SVI,199,Tarountula,Pkmn › Basic,{G},Illustration Rare,$2.50
SVI,200,Dolliv,Pkmn › Stage 1,{G},Illustration Rare,$1.84
SVI,201,Toedscool,Pkmn › Basic,{G},Illustration Rare,$2.90
SVI,202,Scovillain,Pkmn › Stage 1,{G},Illustration Rare,$2.92
SVI,203,Armarouge,Pkmn › Stage 1,{R},Illustration Rare,$4.61
SVI,204,Slowpoke,Pkmn › Basic,{W},Illustration Rare,$7.66
SVI,205,Clauncher,Pkmn › Basic,{W},Illustration Rare,$1.92
SVI,206,Wiglett,Pkmn › Basic,{W},Illustration Rare,$2.60
SVI,207,Dondozo,Pkmn › Basic,{W},Illustration Rare,$2.94
SVI,208,Pachirisu,Pkmn › Basic,{L},Illustration Rare,$3.08
SVI,209,Pawmot,Pkmn › Stage 2,{L},Illustration Rare,$2.22
SVI,210,Drowzee,Pkmn › Basic,{P},Illustration Rare,$5.66
SVI,211,Ralts,Pkmn › Basic,{P},Illustration Rare,$10.63
SVI,212,Kirlia,Pkmn › Stage 1,{P},Illustration Rare,$9.15
SVI,213,Fidough,Pkmn › Basic,{P},Illustration Rare,$2.25
SVI,214,Greavard,Pkmn › Basic,{P},Illustration Rare,$4.19
SVI,215,Riolu,Pkmn › Basic,{F},Illustration Rare,$6.69
SVI,216,Sandile,Pkmn › Basic,{F},Illustration Rare,$1.92
SVI,217,Klawf,Pkmn › Basic,{F},Illustration Rare,$1.99
SVI,218,Mabosstiff,Pkmn › Stage 1,{D},Illustration Rare,$1.88
SVI,219,Bombirdier,Pkmn › Basic,{D},Illustration Rare,$1.94
SVI,220,Kingambit,Pkmn › Stage 2,{D},Illustration Rare,$3.98
SVI,221,Starly,Pkmn › Basic,{C},Illustration Rare,$2.70
SVI,222,Skwovet,Pkmn › Basic,{C},Illustration Rare,$3.64
SVI,223,Spidops ex,Pkmn › Stage 1,{G},Ultra Rare,$1.26
SVI,224,Arcanine ex,Pkmn › Stage 1,{R},Ultra Rare,$5.21
SVI,225,Gyarados ex,Pkmn › Stage 1,{W},Ultra Rare,$2.38
SVI,226,Magnezone ex,Pkmn › Stage 2,{L},Ultra Rare,$1.17
SVI,227,Miraidon ex,Pkmn › Basic,{L},Ultra Rare,$3.00
SVI,228,Gardevoir ex,Pkmn › Stage 2,{P},Ultra Rare,$2.78
SVI,229,Banette ex,Pkmn › Stage 1,{P},Ultra Rare,$1.99
SVI,230,Great Tusk ex,Pkmn › Basic,{F},Ultra Rare,$1.13
SVI,231,Koraidon ex,Pkmn › Basic,{F},Ultra Rare,$1.96
SVI,232,Toxicroak ex,Pkmn › Stage 1,{D},Ultra Rare,$1.33
SVI,233,Iron Treads ex,Pkmn › Basic,{M},Ultra Rare,$1.01
SVI,234,Oinkologne ex,Pkmn › Stage 1,{C},Ultra Rare,$1.04
SVI,235,Arven,Trainer › Supporter,,Ultra Rare,$9.92
SVI,236,Jacq,Trainer › Supporter,,Ultra Rare,$2.12
SVI,237,Katy,Trainer › Supporter,,Ultra Rare,$2.25
SVI,238,Miriam,Trainer › Supporter,,Ultra Rare,$9.30
SVI,239,Penny,Trainer › Supporter,,Ultra Rare,$4.37
SVI,240,Professor’s Research,Trainer › Supporter,,Ultra Rare,$6.26
SVI,241,Professor’s Research,Trainer › Supporter,,Ultra Rare,$3.51
SVI,242,Team Star Grunt,Trainer › Supporter,,Ultra Rare,$1.40
SVI,243,Spidops ex,Pkmn › Stage 1,{G},Special Illustration Rare,$3.06
SVI,244,Miraidon ex,Pkmn › Basic,{L},Special Illustration Rare,$15.30
SVI,245,Gardevoir ex,Pkmn › Stage 2,{P},Special Illustration Rare,$19.02
SVI,246,Great Tusk ex,Pkmn › Basic,{F},Special Illustration Rare,$5.65
SVI,247,Koraidon ex,Pkmn › Basic,{F},Special Illustration Rare,$10.46
SVI,248,Iron Treads ex,Pkmn › Basic,{M},Special Illustration Rare,$2.15
SVI,249,Arven,Trainer › Supporter,,Special Illustration Rare,$11.16
SVI,250,Jacq,Trainer › Supporter,,Special Illustration Rare,$3.82
SVI,251,Miriam,Trainer › Supporter,,Special Illustration Rare,$23.94
SVI,252,Penny,Trainer › Supporter,,Special Illustration Rare,$4.87
SVI,253,Miraidon ex,Pkmn › Basic,{L},Hyper Rare,$6.62
SVI,254,Koraidon ex,Pkmn › Basic,{F},Hyper Rare,$5.09
SVI,255,Nest Ball,Trainer › Item,,Hyper Rare,$14.23
SVI,256,Rare Candy,Trainer › Item,,Hyper Rare,$11.58
SVI,257,Basic {L} Energy,Energy › Basic,,Hyper Rare,$5.04
SVI,258,Basic {F} Energy,Energy › Basic,,Hyper Rare,$3.6
