Set,No.,Name,Stage,Type,Rarity,Sale Status
PAR,039,Mantyke,Pkmn › Basic,{W},Common,$0.04
PAR,040,Palkia,Pkmn › Basic,{W},Rare,$0.07
PAR,041,Panpour,Pkmn › Basic,{W},Common,$0.03
PAR,042,Simipour,Pkmn › Stage 1,{W},Uncommon,$0.11
PAR,043,Vanillite,Pkmn › Basic,{W},Common,$0.04
PAR,044,Vanillish,Pkmn › Stage 1,{W},Common,$0.07
PAR,045,Vanilluxe,Pkmn › Stage 2,{W},Uncommon,$0.04
PAR,046,Tsareena ex,Pkmn › Stage 2,{W},Double Rare,$1.12
PAR,047,Wimpod,Pkmn › Basic,{W},Common,$0.05
PAR,048,Wimpod,Pkmn › Basic,{W},Common,$0.03
PAR,049,Golisopod,Pkmn › Stage 1,{W},Rare,$0.07
PAR,050,Golisopod ex,Pkmn › Stage 1,{W},Double Rare,$0.46
PAR,051,Wiglett,Pkmn › Basic,{W},Common,$0.03
PAR,052,Wiglett,Pkmn › Basic,{W},Common,$0.04
PAR,053,Wugtrio,Pkmn › Stage 1,{W},Uncommon,$0.04
PAR,054,Veluza,Pkmn › Basic,{W},Uncommon,$0.04
PAR,055,Dondozo,Pkmn › Basic,{W},Uncommon,$0.03
PAR,056,Iron Bundle,Pkmn › Basic,{W},Uncommon,$0.07
PAR,057,Chien-Pao,Pkmn › Basic,{W},Rare,$0.09
PAR,058,Mewtwo ex,Pkmn › Basic,{L},Double Rare,$1.40
PAR,059,Elekid,Pkmn › Basic,{L},Common,$0.06
PAR,060,Plusle,Pkmn › Basic,{L},Common,$0.08
PAR,061,Minun,Pkmn › Basic,{L},Common,$0.08
PAR,062,Blitzle,Pkmn › Basic,{L},Common,$0.03
PAR,063,Zebstrika,Pkmn › Stage 1,{L},Uncommon,$0.04
PAR,064,Joltik,Pkmn › Basic,{L},Common,$0.04
PAR,065,Galvantula,Pkmn › Stage 1,{L},Common,$0.04
PAR,066,Zekrom,Pkmn › Basic,{L},Rare,$0.10
PAR,067,Oricorio,Pkmn › Basic,{L},Common,$0.07
PAR,068,Tapu Koko ex,Pkmn › Basic,{L},Double Rare,$0.54
PAR,069,Toxel,Pkmn › Basic,{L},Common,$0.03
PAR,070,Iron Hands ex,Pkmn › Basic,{L},Double Rare,$14.20
PAR,071,Natu,Pkmn › Basic,{P},Common,$0.05
PAR,072,Xatu,Pkmn › Stage 1,{P},Rare,$0.13
PAR,073,Latios,Pkmn › Basic,{P},Rare,$0.10
PAR,074,Deoxys,Pkmn › Basic,{P},Rare,$0.10
PAR,075,Yamask,Pkmn › Basic,{P},Common,$0.07
PAR,076,Cofagrigus ex,Pkmn › Stage 1,{P},Double Rare,$0.56
PAR,077,Pumpkaboo,Pkmn › Basic,{P},Common,$0.04
PAR,078,Gourgeist,Pkmn › Stage 1,{P},Uncommon,$0.03
PAR,079,Flittle,Pkmn › Basic,{P},Common,$0.03
PAR,080,Flittle,Pkmn › Basic,{P},Common,$0.05
PAR,081,Espathra,Pkmn › Stage 1,{P},Rare,$0.09
PAR,082,Tinkatink,Pkmn › Basic,{P},Common,$0.05
PAR,083,Tinkatink,Pkmn › Basic,{P},Common,$0.03
PAR,084,Tinkatuff,Pkmn › Stage 1,{P},Common,$0.08
PAR,085,Tinkaton,Pkmn › Stage 2,{P},Uncommon,$0.10
PAR,086,Scream Tail,Pkmn › Basic,{P},Uncommon,$0.06
PAR,087,Gimmighoul,Pkmn › Basic,{P},Common,$0.11
PAR,088,Gimmighoul,Pkmn › Basic,{P},Common,$0.10
PAR,089,Iron Valiant ex,Pkmn › Basic,{P},Double Rare,$1.98
PAR,090,Onix,Pkmn › Basic,{F},Common,$0.03
PAR,091,Gligar,Pkmn › Basic,{F},Common,$0.06
PAR,092,Gliscor,Pkmn › Stage 1,{F},Uncommon,$0.03
PAR,093,Groudon,Pkmn › Basic,{F},Rare,$0.14
PAR,094,Gible,Pkmn › Basic,{F},Common,$0.08
PAR,095,Gabite,Pkmn › Stage 1,{F},Common,$0.06
PAR,096,Mienfoo,Pkmn › Basic,{F},Common,$0.03
PAR,097,Mienshao,Pkmn › Stage 1,{F},Uncommon,$0.03
PAR,098,Hoopa ex,Pkmn › Basic,{F},Double Rare,$0.80
PAR,099,Minior,Pkmn › Basic,{F},Uncommon,$0.05
PAR,100,Toxtricity ex,Pkmn › Stage 1,{F},Double Rare,$0.65
PAR,101,Nacli,Pkmn › Basic,{F},Common,$0.04
PAR,102,Nacli,Pkmn › Basic,{F},Common,$0.03
PAR,103,Naclstack,Pkmn › Stage 1,{F},Common,$0.05
PAR,104,Garganacl,Pkmn › Stage 2,{F},Rare,$0.13
PAR,105,Klawf,Pkmn › Basic,{F},Uncommon,$0.08
PAR,106,Flamigo,Pkmn › Basic,{F},Common,$0.02
PAR,107,Slither Wing,Pkmn › Basic,{F},Uncommon,$0.09
PAR,108,Sandy Shocks ex,Pkmn › Basic,{F},Double Rare,$1.34
PAR,109,Ting-Lu,Pkmn › Basic,{F},Rare,$0.09
PAR,110,Zubat,Pkmn › Basic,{D},Common,$0.02
PAR,111,Golbat,Pkmn › Stage 1,{D},Common,$0.06
PAR,112,Crobat,Pkmn › Stage 2,{D},Uncommon,$0.04
PAR,113,Absol,Pkmn › Basic,{D},Uncommon,$0.05
PAR,114,Purrloin,Pkmn › Basic,{D},Common,$0.05
PAR,115,Liepard,Pkmn › Stage 1,{D},Common,$0.05
PAR,116,Trubbish,Pkmn › Basic,{D},Common,$0.02
PAR,117,Garbodor,Pkmn › Stage 1,{D},Uncommon,$0.03
PAR,118,Yveltal,Pkmn › Basic,{D},Rare,$0.11
PAR,119,Nickit,Pkmn › Basic,{D},Common,$0.05
PAR,120,Thievul,Pkmn › Stage 1,{D},Rare,$0.07
PAR,121,Morpeko,Pkmn › Basic,{D},Rare,$0.12
PAR,122,Lokix,Pkmn › Stage 1,{D},Rare,$0.10
PAR,123,Brute Bonnet,Pkmn › Basic,{D},Rare,$0.18
PAR,124,Roaring Moon ex,Pkmn › Basic,{D},Double Rare,$5.51
PAR,125,Steelix,Pkmn › Stage 1,{M},Rare,$0.07
PAR,126,Jirachi,Pkmn › Basic,{M},Common,$0.22
PAR,127,Ferroseed,Pkmn › Basic,{M},Common,$0.02
PAR,128,Ferrothorn,Pkmn › Stage 1,{M},Uncommon,$0.03
PAR,129,Durant,Pkmn › Basic,{M},Uncommon,$0.03
PAR,130,Honedge,Pkmn › Basic,{M},Common,$0.05
PAR,131,Honedge,Pkmn › Basic,{M},Common,$0.04
PAR,132,Doublade,Pkmn › Stage 1,{M},Common,$0.08
PAR,133,Doublade,Pkmn › Stage 1,{M},Common,$0.06
PAR,134,Aegislash,Pkmn › Stage 2,{M},Rare,$0.07
PAR,135,Aegislash ex,Pkmn › Stage 2,{M},Double Rare,$0.59
PAR,136,Zacian,Pkmn › Basic,{M},Rare,$0.07
PAR,137,Skeledirge ex,Pkmn › Stage 2,{M},Double Rare,$0.75
PAR,138,Orthworm,Pkmn › Basic,{M},Uncommon,$0.05
PAR,139,Gholdengo ex,Pkmn › Stage 1,{M},Double Rare,$4.42
PAR,140,Altaria ex,Pkmn › Stage 1,{N},Double Rare,$0.61
PAR,141,Tatsugiri,Pkmn › Basic,{N},Uncommon,$0.05
PAR,142,Porygon,Pkmn › Basic,{C},Common,$0.05
PAR,143,Porygon2,Pkmn › Stage 1,{C},Common,$0.05
PAR,144,Porygon-Z,Pkmn › Stage 2,{C},Rare,$0.07
PAR,145,Aipom,Pkmn › Basic,{C},Common,$0.06
PAR,146,Ambipom,Pkmn › Stage 1,{C},Uncommon,$0.04
PAR,147,Miltank,Pkmn › Basic,{C},Common,$0.03
PAR,148,Whismur,Pkmn › Basic,{C},Common,$0.07
PAR,149,Loudred,Pkmn › Stage 1,{C},Common,$0.04
PAR,150,Exploud,Pkmn › Stage 2,{C},Uncommon,$0.06
PAR,151,Spinda,Pkmn › Basic,{C},Common,$0.04
PAR,152,Swablu,Pkmn › Basic,{C},Common,$0.05
PAR,153,Tandemaus,Pkmn › Basic,{C},Common,$0.08
PAR,154,Tandemaus,Pkmn › Basic,{C},Common,$0.04
PAR,155,Maushold ex,Pkmn › Stage 1,{C},Double Rare,$0.99
PAR,156,Bombirdier ex,Pkmn › Basic,{C},Double Rare,$0.65
PAR,157,Cyclizar,Pkmn › Basic,{C},Uncommon,$0.03
PAR,158,Iron Jugulis,Pkmn › Basic,{C},Rare,$0.15
PAR,159,Ancient Booster Energy Capsule,Trainer › Tool,,Uncommon,$0.15
PAR,160,Counter Catcher,Trainer › Item,,Uncommon,$0.74
PAR,161,Cursed Duster,Trainer › Tool,,Uncommon,$0.05
PAR,162,Defiance Vest,Trainer › Tool,,Uncommon,$0.06
PAR,163,Earthen Vessel,Trainer › Item,,Uncommon,$1.26
PAR,164,Future Booster Energy Capsule,Trainer › Tool,,Uncommon,$0.13
PAR,165,Larry,Trainer › Supporter,,Common,$0.10
PAR,166,Luxurious Cape,Trainer › Tool,,Uncommon,$0.11
PAR,167,Mela,Trainer › Supporter,,Uncommon,$0.06
PAR,168,Norman,Trainer › Supporter,,Uncommon,$0.04
PAR,169,Parasol Lady,Trainer › Supporter,,Common,$0.06
PAR,170,Professor Sada’s Vitality,Trainer › Supporter,,Uncommon,$0.19
PAR,171,Professor Turo’s Scenario,Trainer › Supporter,,Uncommon,$0.11
PAR,172,Rika,Trainer › Supporter,,Uncommon,$0.05
PAR,173,Roark,Trainer › Supporter,,Uncommon,$0.08
PAR,174,Shauntal,Trainer › Supporter,,Uncommon,$0.04
PAR,175,Snorlax Doll,Trainer › Item,,Uncommon,$0.06
PAR,176,Technical Machine: Blindside,Trainer › Tool,,Uncommon,$0.08
PAR,177,Technical Machine: Devolution,Trainer › Tool,,Uncommon,$0.14
PAR,178,Technical Machine: Evolution,Trainer › Tool,,Uncommon,$0.15
PAR,179,Technical Machine: Turbo Energize,Trainer › Tool,,Uncommon,$0.09
PAR,180,Techno Radar,Trainer › Item,,Uncommon,$0.11
PAR,181,Tulip,Trainer › Supporter,,Uncommon,$0.10
PAR,182,Medical Energy,Energy › Special,,Uncommon,$0.08
PAR,183,Crustle,Pkmn › Stage 1,{G},Illustration Rare,$1.83
PAR,184,Dottler,Pkmn › Stage 1,{G},Illustration Rare,$1.81
PAR,185,Toedscruel,Pkmn › Stage 1,{G},Illustration Rare,$3.92
PAR,186,Magby,Pkmn › Basic,{R},Illustration Rare,$7.56
PAR,187,Iron Moth,Pkmn › Basic,{R},Illustration Rare,$5.27
PAR,188,Snorunt,Pkmn › Basic,{W},Illustration Rare,$3.02
PAR,189,Mantyke,Pkmn › Basic,{W},Illustration Rare,$4.12
PAR,190,Vanillish,Pkmn › Stage 1,{W},Illustration Rare,$6.70
PAR,191,Wimpod,Pkmn › Basic,{W},Illustration Rare,$3.80
PAR,192,Veluza,Pkmn › Basic,{W},Illustration Rare,$3.58
PAR,193,Plusle,Pkmn › Basic,{L},Illustration Rare,$7.20
PAR,194,Minun,Pkmn › Basic,{L},Illustration Rare,$6.45
PAR,195,Blitzle,Pkmn › Basic,{L},Illustration Rare,$3.36
PAR,196,Joltik,Pkmn › Basic,{L},Illustration Rare,$5.51
PAR,197,Espathra,Pkmn › Stage 1,{P},Illustration Rare,$4.98
PAR,198,Gimmighoul,Pkmn › Basic,{P},Illustration Rare,$9.00
PAR,199,Groudon,Pkmn › Basic,{F},Illustration Rare,$26.70
PAR,200,Mienshao,Pkmn › Stage 1,{F},Illustration Rare,$3.82
PAR,201,Minior,Pkmn › Basic,{F},Illustration Rare,$4.90
PAR,202,Garganacl,Pkmn › Stage 2,{F},Illustration Rare,$2.29
PAR,203,Slither Wing,Pkmn › Basic,{F},Illustration Rare,$4.09
PAR,204,Garbodor,Pkmn › Stage 1,{D},Illustration Rare,$6.15
PAR,205,Yveltal,Pkmn › Basic,{D},Illustration Rare,$5.76
PAR,206,Morpeko,Pkmn › Basic,{D},Illustration Rare,$11.61
PAR,207,Brute Bonnet,Pkmn › Basic,{D},Illustration Rare,$4.75
PAR,208,Steelix,Pkmn › Stage 1,{M},Illustration Rare,$10.62
PAR,209,Ferrothorn,Pkmn › Stage 1,{M},Illustration Rare,$2.90
PAR,210,Aegislash,Pkmn › Stage 2,{M},Illustration Rare,$3.30
PAR,211,Aipom,Pkmn › Basic,{C},Illustration Rare,$5.03
PAR,212,Loudred,Pkmn › Stage 1,{C},Illustration Rare,$5.90
PAR,213,Swablu,Pkmn › Basic,{C},Illustration Rare,$3.81
PAR,214,Porygon-Z,Pkmn › Stage 2,{C},Illustration Rare,$4.50
PAR,215,Cyclizar,Pkmn › Basic,{C},Illustration Rare,$2.45
PAR,216,Iron Jugulis,Pkmn › Basic,{C},Illustration Rare,$5.08
PAR,217,Froslass ex,Pkmn › Stage 1,{G},Ultra Rare,sold out
PAR,218,Armarouge ex,Pkmn › Stage 1,{R},Ultra Rare,$3.40
PAR,219,Garchomp ex,Pkmn › Stage 2,{W},Ultra Rare,$5.08
PAR,220,Tsareena ex,Pkmn › Stage 2,{W},Ultra Rare,$4.07
PAR,221,Golisopod ex,Pkmn › Stage 1,{W},Ultra Rare,$1.74
PAR,222,Tapu Koko ex,Pkmn › Basic,{L},Ultra Rare,$2.13
PAR,223,Iron Hands ex,Pkmn › Basic,{L},Ultra Rare,$17.85
PAR,224,Cofagrigus ex,Pkmn › Stage 1,{P},Ultra Rare,$2.15
PAR,225,Iron Valiant ex,Pkmn › Basic,{P},Ultra Rare,$5.69
PAR,226,Hoopa ex,Pkmn › Basic,{F},Ultra Rare,$3.18
PAR,227,Toxtricity ex,Pkmn › Stage 1,{F},Ultra Rare,$2.56
PAR,228,Sandy Shocks ex,Pkmn › Basic,{F},Ultra Rare,$3.55
PAR,229,Roaring Moon ex,Pkmn › Basic,{D},Ultra Rare,$10.27
PAR,230,Aegislash ex,Pkmn › Stage 2,{M},Ultra Rare,$1.56
PAR,231,Gholdengo ex,Pkmn › Stage 1,{M},Ultra Rare,$9.10
PAR,232,Altaria ex,Pkmn › Stage 1,{N},Ultra Rare,$1.96
PAR,233,Maushold ex,Pkmn › Stage 1,{C},Ultra Rare,$2.99
PAR,234,Bombirdier ex,Pkmn › Basic,{C},Ultra Rare,$1.66
PAR,235,Larry,Trainer › Supporter,,Ultra Rare,$1.88
PAR,236,Mela,Trainer › Supporter,,Ultra Rare,$3.32
PAR,237,Norman,Trainer › Supporter,,Ultra Rare,$1.71
PAR,238,Parasol Lady,Trainer › Supporter,,Ultra Rare,$5.05
PAR,239,Professor Sada’s Vitality,Trainer › Supporter,,Ultra Rare,$10.59
PAR,240,Professor Turo’s Scenario,Trainer › Supporter,,Ultra Rare,$3.23
PAR,241,Rika,Trainer › Supporter,,Ultra Rare,$2.80
PAR,242,Roark,Trainer › Supporter,,Ultra Rare,$1.70
PAR,243,Shauntal,Trainer › Supporter,,Ultra Rare,$2.02
PAR,244,Tulip,Trainer › Supporter,,Ultra Rare,$4.73
PAR,245,Garchomp ex,Pkmn › Stage 2,{W},Special Illustration Rare,$17.96
PAR,246,Golisopod ex,Pkmn › Stage 1,{W},Special Illustration Rare,$11.17
PAR,247,Tapu Koko ex,Pkmn › Basic,{L},Special Illustration Rare,$11.59
PAR,248,Iron Hands ex,Pkmn › Basic,{L},Special Illustration Rare,$30.45
PAR,249,Iron Valiant ex,Pkmn › Basic,{P},Special Illustration Rare,$25.69
PAR,250,Sandy Shocks ex,Pkmn › Basic,{F},Special Illustration Rare,$10.98
PAR,251,Roaring Moon ex,Pkmn › Basic,{D},Special Illustration Rare,$53.57
PAR,252,Gholdengo ex,Pkmn › Stage 1,{M},Special Illustration Rare,$28.06
PAR,253,Altaria ex,Pkmn › Stage 1,{N},Special Illustration Rare,$19.50
PAR,254,Mela,Trainer › Supporter,,Special Illustration Rare,$9.49
PAR,255,Parasol Lady,Trainer › Supporter,,Special Illustration Rare,$17.63
PAR,256,Professor Sada’s Vitality,Trainer › Supporter,,Special Illustration Rare,$18.07
PAR,257,Professor Turo’s Scenario,Trainer › Supporter,,Special Illustration Rare,$9.98
PAR,258,Rika,Trainer › Supporter,,Special Illustration Rare,$8.09
PAR,259,Tulip,Trainer › Supporter,,Special Illustration Rare,$9.16
PAR,260,Garchomp ex,Pkmn › Stage 2,{W},Hyper Rare,$8.92
PAR,261,Iron Valiant ex,Pkmn › Basic,{P},Hyper Rare,$5.39
PAR,262,Roaring Moon ex,Pkmn › Basic,{D},Hyper Rare,$9.69
PAR,263,Beach Court,Trainer › Stadium,,Hyper Rare,$5.21
PAR,264,Counter Catcher,Trainer › Item,,Hyper Rare,$10.02
PAR,265,Luxurious Cape,Trainer › Tool,,Hyper Rare,$4.37
PAR,266,Reversal Energy,Energy › Special,,Hyper Rare,$5.9
